contract_start,contract_end,contract_type,rent_recurrence,building_raw,building_name,unit_number,annualized_rent,size_sqft,bedrooms,floor_level,view
2018-09-16,2019-10-15,Rental Contracts,New Contract,Shoreline - Al Das,Al Das,507,180000.0,2018.55,4.0,5,
2018-10-16,2019-10-15,Rental Contracts,Renewal,Shoreline - Abu Keibal,,301,120000.0,1582.29,2.0,3,Sea View / Street View
2018-10-16,2019-10-15,Rental Contracts,New Contract,Shoreline - Al Khudrawi,Al Shirawi,407,165000.0,1996.7,2.0,4,Sea View / Beach View
2018-10-16,2019-10-15,Rental Contracts,New Contract,Shoreline - Hallawi,Al Hallawi,810,145000.0,2163.54,3.0,8,Park View / Community View
2017-10-16,2019-10-15,Rental Contracts,Renewal,Signature Villas Frond A (Al Fardh),Al Fahad,PJFRA013,575000.0,6999.98,5.0,,
2018-10-16,2019-10-15,Rental Contracts,Renewal,Shoreline - Sarrood,,307,140000.0,2002.09,2.0,3,Park View / Community View
2018-10-16,2019-10-15,Rental Contracts,Renewal,Oceana - Aegean,Oceana,1006,162500.0,1711.46,2.0,11,Sea View / Community View
2018-10-01,2019-10-15,Rental Contracts,Renewal,Tiara - Sapphire,Tiara Residences,603,130000.8,1295.97,1.0,6,Sea View / Community View
2018-10-16,2019-10-15,Rental Contracts,New Contract,Oceana - Aegean,Oceana,302,190000.0,2281.95,3.0,4,Sea View / Community View
2018-10-16,2019-10-15,Rental Contracts,New Contract,Tiara - Emerald,Tiara Residences,801,205000.0,1679.17,2.0,8,Sea View / Community View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Garden Homes Frond L (Al Fara),Al Fahad,PJFRL104,420000.0,5000.05,4.0,,
2019-07-15,2019-10-14,Rental Contracts,Renewal,Shoreline - Jash Hamad,Jash Hamad,PH06,220000.0,5367.85,3.0,9,Sea View / Street View
2018-11-15,2019-10-14,Rental Contracts,Renewal,Oceana - Atlantic,Oceana,1002,259636.36,2443.41,3.0,11,Sea View / Garden View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Golden Mile 07,Golden Mile,7605,125000.0,1797.57,2.0,6,Community View / Garden View
2018-12-15,2019-10-14,Rental Contracts,Renewal,Tiara - Sapphire,Tiara Residences,802,213097.2,2391.95,3.0,8,Sea View / Community View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Marina Residences 2,Al Nabat,301,150000.0,1948.27,2.0,3,Sea View / Palm Jumeirah
2018-10-15,2019-10-14,Rental Contracts,Renewal,Shoreline - Tamr,,401,150000.0,1582.29,2.0,4,Sea View / Street View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Golden Mile 05,Golden Mile,5404,95000.0,1302.43,1.0,4,Community View / Garden View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Shoreline - Basri,Al Basri,905,195000.0,1550.0,2.0,9,Sea View / Beach View
2018-09-15,2019-10-14,Rental Contracts,New Contract,Shoreline - Al Das,Al Das,911,200000.0,2186.9,5.0,9,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Tiara - Sapphire,Tiara Residences,306,165000.0,1677.02,2.0,3,Sea View / Community View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Oceana - Southern,Oceana,905,210000.0,2281.95,3.0,10,Sea View / Community View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Shoreline - Habool,Al Habool,801,150000.0,1593.06,2.0,8,Sea View / Street View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Marina Residences 3,Al Murjan,1006,240000.0,4057.99,3.0,10,Sea View / Palm Jumeirah
2018-10-15,2019-10-14,Rental Contracts,New Contract,Oceana - Adriatic,Oceana,506,180000.0,1709.2,2.0,6,Sea View / Garden View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Golden Mile 05,Golden Mile,5110,150000.0,2604.86,2.0,1,Community View / Garden View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Azure Residences,Marina Residences,305,120000.0,1142.7,1.0,3,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Grandeur Residences Mughal,Marina Residences,C401,145000.0,1754.52,2.0,4,Sea View / Garden View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Shoreline - Haseer,,PH11,140000.0,2181.95,3.0,10,Street View / Community View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Emerald Kempinski Palm Jumeirah Residences & Hotel,Kempinski Residences,303,150000.0,1765.28,2.0,3,Sea View / Garden View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Royal Bay,Royal Atlantis,404,120000.0,818.06,1.0,4,Sea View / Community View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Golden Mile 08,Golden Mile,8202,135000.0,1797.57,2.0,2,Community View / Garden View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Shoreline - Al Das,Al Das,607,180000.0,1999.93,4.0,6,
2018-10-15,2019-10-14,Rental Contracts,Renewal,Golden Mile 01,Golden Mile,1110,135000.0,2604.86,2.0,1,Community View / Garden View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Golden Mile 04,Golden Mile,4102,145000.0,2098.96,2.0,1,Community View / Garden View
2018-10-15,2019-10-14,Rental Contracts,Renewal,The Fairmont Palm North Residences,The Fairmont Palm Residences,219,167000.0,1722.22,2.0,2,Sea View / Beach View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Garden Homes Frond N (Al Naghal),Al Nabat,PJFRN021A,600000.0,5080.67,5.0,,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Grandeur Residences Maurya,Marina Residences,B404,130000.0,1646.88,2.0,4,Sea View / Garden View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Shoreline - Habool,Al Habool,309,87500.0,1140.97,1.0,3,Park View / Community View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Garden Homes Frond N (Al Naghal),Al Nabat,PJFRN023,650000.0,5474.84,5.0,,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Shoreline - Haseer,,904,115000.0,1140.97,1.0,9,Sea View / Beach View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Signature Villas Frond M (Al Sefri),Al Seef,PJFRM027,540000.0,6999.98,5.0,,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Marina Residences 3,Al Murjan,1208,146000.0,1743.75,2.0,12,Sea View / Palm Jumeirah
2018-10-15,2019-10-14,Rental Contracts,New Contract,Marina Residences 6,Al Malak,402,120000.0,1732.99,2.0,4,Sea View / Palm Jumeirah
2018-10-15,2019-10-14,Rental Contracts,Renewal,Garden Homes Frond E (Al Bumaan),Al Malak,PJFRE014,320000.0,5343.95,5.0,,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Garden Homes Frond L (Al Fara),Al Fahad,PJFRL079,350000.0,5000.05,3.0,,
2018-10-15,2019-10-14,Rental Contracts,Renewal,Shoreline - Khushkar,Al Khushkar,603,180000.0,2158.92,3.0,6,Park View / Community View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Serenia Residences West (C),Serenia Residences,C105,120000.0,1011.81,1.0,1,Sea View / -
2018-10-15,2019-10-14,Rental Contracts,Renewal,Marina Residences 2,Al Nabat,1106,285000.0,4057.99,3.0,11,Sea View / Palm Jumeirah
2018-10-15,2019-10-14,Rental Contracts,Renewal,Garden Homes Frond B (Al Khalas),Al Ghaf,PJFRB023,300000.0,5000.05,3.0,,
2018-10-15,2019-10-14,Rental Contracts,Renewal,Golden Mile 06,Golden Mile,6412,165000.0,2421.88,3.0,4,Community View / Garden View
2018-10-15,2019-10-14,Rental Contracts,New Contract,Marina Residences 5,Al Khayali,304,135000.0,1862.15,2.0,3,Sea View / Palm Jumeirah
2018-10-15,2019-10-14,Rental Contracts,New Contract,Shoreline - Al Khudrawi,Al Shirawi,607,170000.0,1991.32,2.0,6,Sea View / Beach View
2018-10-15,2019-10-14,Rental Contracts,Renewal,Garden Homes Frond E (Al Bumaan),Al Malak,PJFRE036,370000.0,5000.05,4.0,,
2018-10-15,2019-10-14,Rental Contracts,New Contract,Serenia Residences West (C),Serenia Residences,C207,115000.0,1033.33,1.0,2,Building View / Sea View
2018-10-14,2019-10-13,Rental Contracts,New Contract,Tiara - Amber,Tiara Residences,D02,175000.0,2264.94,3.0,DCK,Sea View / Community View
2018-10-14,2019-10-13,Rental Contracts,Renewal,Golden Mile 09,Golden Mile,9612,170000.0,2414.34,3.0,6,Community View / Garden View
2018-10-14,2019-10-13,Rental Contracts,New Contract,Shoreline - Abu Keibal,,701,140000.0,1593.06,2.0,7,Sea View / Street View
2018-10-14,2019-10-13,Rental Contracts,New Contract,Marina Residences 5,Al Khayali,G01,150000.0,2734.03,3.0,G,Sea View / Palm Jumeirah
2018-10-14,2019-10-13,Rental Contracts,Renewal,Tiara & Anantara Hotel Resort & Spa,Tiara Residences,RB01,209520.0,3210.23,,B1,
2018-10-14,2019-10-13,Rental Contracts,New Contract,Marina Residences 4,Al Mashraba,1308,143000.0,1743.75,2.0,13,Sea View / Palm Jumeirah
2018-10-14,2019-10-13,Rental Contracts,New Contract,Marina Residences 2,Al Nabat,501,125000.0,1872.92,2.0,5,Sea View / Palm Jumeirah
2018-10-14,2019-10-13,Rental Contracts,New Contract,Shoreline - Hallawi,Al Hallawi,308,120000.0,1550.76,2.0,3,Park View / Community View
2018-10-14,2019-10-13,Rental Contracts,New Contract,Marina Residences 6,Al Malak,106,200000.0,4725.35,3.0,1,Sea View / Palm Jumeirah
2018-10-14,2019-10-13,Rental Contracts,New Contract,Palm Views West,,404,90000.0,505.9,0.0,4,Sea View / Palm Jumeirah
2018-10-14,2019-10-13,Rental Contracts,New Contract,Golden Mile 07,Golden Mile,7107,120000.0,1978.62,2.0,1,Community View / Garden View
2018-10-14,2019-10-13,Rental Contracts,New Contract,The Fairmont Palm South Residences,The Fairmont Palm Residences,318,260000.0,4230.21,3.0,3,Sea View / Beach View
2018-10-13,2019-10-12,Rental Contracts,New Contract,Tiara - Amber,Tiara Residences,G01,160000.0,1898.97,2.0,G,Sea View / Community View
2019-04-14,2019-10-12,Rental Contracts,Renewal,Marina Residences 3,Al Murjan,303,154860.34,1937.5,2.0,3,Sea View / Palm Jumeirah
2018-10-13,2019-10-12,Rental Contracts,New Contract,Shoreline - Hatmi,Al Hatmi,J1,85000.0,721.18,1.0,1,Sea View / Beach View
2018-10-13,2019-10-12,Rental Contracts,New Contract,Marina Residences 5,Al Khayali,1003,120000.0,1776.04,2.0,10,Sea View / Palm Jumeirah
2018-10-12,2019-10-11,Rental Contracts,New Contract,Marina Residences 2,Al Nabat,503,150000.0,1732.99,2.0,5,Sea View / Palm Jumeirah
2018-10-12,2019-10-11,Rental Contracts,Renewal,Oceana - Aegean,Oceana,304,125000.0,1338.17,1.0,4,Sea View / Community View
2019-08-12,2019-10-11,Rental Contracts,Renewal,Marina Residences 3,Al Murjan,905,230000.0,2443.41,3.0,9,Sea View / Palm Jumeirah
2018-09-12,2019-10-11,Rental Contracts,New Contract,Golden Mile 03,Golden Mile,803,80000.0,848.2,1.0,8,Community View / Garden View
2018-10-12,2019-10-11,Rental Contracts,New Contract,Royal Bay,Royal Atlantis,209,120000.0,1424.17,2.0,2,Sea View / Palm Jumeirah
2018-10-12,2019-10-11,Rental Contracts,New Contract,Shoreline - Khushkar,Al Khushkar,201,110000.0,1582.29,2.0,2,Sea View / Street View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Marina Residences 2,Al Nabat,303,135000.0,1937.5,2.0,3,Sea View / Palm Jumeirah
2018-10-11,2019-10-10,Rental Contracts,New Contract,Shoreline - Hamri,Al Hamri,PH07,240000.0,5252.78,4.0,LP,Park View / Community View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Shoreline - Sarrood,,504,95000.0,1140.97,1.0,5,Park View / Community View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Shoreline - Anbara,Al Anbara,407,138000.0,2023.61,2.0,4,Park View / Community View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Serenia Residences West (C),Serenia Residences,C509,320000.0,1829.86,2.0,5,Building View / Sea View
2018-10-11,2019-10-10,Rental Contracts,Renewal,Shoreline - Nabat,Al Nabat,106,190000.0,2002.09,2.0,1,Sea View / Beach View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Tiara - Amber,Tiara Residences,D05,170000.0,2264.94,3.0,DCK,Sea View / Community View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Shoreline - Hallawi,Al Hallawi,108,135000.0,2238.89,3.0,1,Park View / Community View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Golden Mile 08,Golden Mile,8101,100000.0,1303.94,1.0,1,Community View / Garden View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Shoreline - Habool,Al Habool,602,140000.0,2217.36,3.0,6,Sea View / Street View
2018-10-12,2019-10-10,Rental Contracts,Renewal,Marina Residences 1,Al Ramth,1002,137883.01,1776.04,2.0,10,Sea View / Palm Jumeirah
2018-10-11,2019-10-10,Rental Contracts,New Contract,Shoreline - Tamr,,910,145000.0,2142.02,3.0,9,Park View / Community View
2018-10-11,2019-10-10,Rental Contracts,New Contract,Azure Residences,Marina Residences,404,125000.0,1140.97,1.0,4,Sea View / -
2019-09-10,2019-10-09,Rental Contracts,Renewal,Golden Mile 07,Golden Mile,7310,,1794.34,2.0,3,Community View / Garden View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Golden Mile 08,Golden Mile,8509,140000.0,1786.81,2.0,5,Community View / Garden View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Tiara - Ruby,Tiara Residences,D02,220000.0,2271.18,3.0,D,Sea View / Community View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Shoreline - Msalli,Al Msalli,810,170000.0,2142.02,3.0,8,Sea View / Beach View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Grandeur Residences Mughal,Marina Residences,B105,100000.0,1097.92,1.0,1,Sea View / Garden View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Golden Mile 04,Golden Mile,4608,200000.0,3326.05,3.0,6,Community View / Garden View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Royal Amwaj South,,516,115000.0,1158.2,1.0,5,Sea View / Garden View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Shoreline - Tamr,,506,135000.0,2012.85,2.0,5,Park View / Community View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Serenia Residences West (C),Serenia Residences,C407,130000.0,1033.33,1.0,4,Building View / Sea View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Tiara - Aquamarine,Tiara Residences,1103,150000.0,1291.67,1.0,11,Sea View / Community View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Marina Residences 5,Al Khayali,103,165750.0,2045.14,2.0,1,Sea View / Palm Jumeirah
2018-10-10,2019-10-09,Rental Contracts,New Contract,Palma Residences,The Fairmont Palm Residences,5V065,370000.0,3417.54,5.0,,
2018-10-10,2019-10-09,Rental Contracts,New Contract,Golden Mile 10,Golden Mile,10507,110000.0,1887.88,2.0,5,Community View / Garden View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Signature Villas Frond K (Al Khisab),,PJFRK016,520000.0,6999.98,5.0,,
2018-10-10,2019-10-09,Rental Contracts,Renewal,The Fairmont Palm North Residences,The Fairmont Palm Residences,621,171000.0,1991.32,2.0,6,Sea View / Beach View
2018-10-10,2019-10-09,Rental Contracts,Renewal,Golden Mile 04,Golden Mile,4201,105000.0,1302.43,1.0,2,Community View / Garden View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Tiara - Sapphire,Tiara Residences,106,150000.0,1677.02,2.0,1,Sea View / Community View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Shoreline - Al Das,Al Das,204,115000.0,1144.63,2.0,2,
2018-10-10,2019-10-09,Rental Contracts,Renewal,Azure Residences,Marina Residences,1005,120000.0,1140.97,1.0,10,
2018-10-10,2019-10-09,Rental Contracts,New Contract,Serenia Residences North (A),Serenia Residences,A207,160000.0,1334.72,2.0,2,Sea View / Community View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Shoreline - Al Das,Al Das,211,165000.0,2206.71,5.0,2,
2018-10-10,2019-10-09,Rental Contracts,New Contract,Palm Views East,,224,70000.0,548.1,0.0,2,
2018-10-10,2019-10-09,Rental Contracts,Renewal,Tiara - Amber,Tiara Residences,103,136500.0,1295.97,1.0,2,Sea View / Community View
2018-10-10,2019-10-09,Rental Contracts,New Contract,Club Vista Mare,Club Vista Mare,124,77000.0,602.78,0.0,1,
2018-10-10,2019-10-09,Rental Contracts,New Contract,Palm Views West,,112,72000.0,548.96,0.0,1,Sea View / Palm Jumeirah
2018-10-10,2019-10-09,Rental Contracts,New Contract,Oceana - Adriatic,Oceana,201,170000.0,1711.46,2.0,3,Sea View / Garden View
2018-10-09,2019-10-08,Rental Contracts,Renewal,Oceana - Atlantic,Oceana,805,300000.0,2281.95,3.0,9,Sea View / Garden View
2018-10-09,2019-10-08,Rental Contracts,Renewal,Tiara - Sapphire,Tiara Residences,503,135000.0,1295.97,1.0,5,Sea View / Community View
2018-10-09,2019-10-08,Rental Contracts,New Contract,Grandeur Residences Mughal,Marina Residences,CG07,100000.0,1033.33,1.0,G,Sea View / Garden View
2018-10-09,2019-10-08,Rental Contracts,Renewal,Palm Views West,,318,67500.0,548.96,0.0,3,
2018-10-09,2019-10-08,Rental Contracts,New Contract,Shoreline - Shahla,,811,220000.0,2185.07,3.0,8,Sea View / Street View
2018-10-09,2019-10-08,Rental Contracts,New Contract,Oceana - Caribbean,Oceana,1201,170000.0,1709.2,2.0,13,Sea View / Garden View
2018-10-09,2019-10-08,Rental Contracts,New Contract,The Fairmont Palm South Residences,The Fairmont Palm Residences,209,98000.0,1356.25,1.0,2,Community View / Garden View
2018-10-09,2019-10-08,Rental Contracts,New Contract,Shoreline - Tamr,,403,160000.0,2163.54,3.0,4,Park View / Community View
2018-10-09,2019-10-08,Rental Contracts,New Contract,Marina Residences 4,Al Mashraba,608,130000.0,1743.75,2.0,6,Sea View / Palm Jumeirah
2018-10-08,2019-10-07,Rental Contracts,New Contract,Shoreline - Hallawi,Al Hallawi,PH06,450000.0,5242.02,4.0,LP,Sea View / Park View
2018-09-08,2019-10-07,Rental Contracts,Renewal,Shoreline - Shahla,,806,145384.62,1991.32,2.0,8,Park View / Community View
2019-06-08,2019-10-07,Rental Contracts,New Contract,Palm Views West,,305,81000.0,548.96,0.0,3,
2018-10-08,2019-10-07,Rental Contracts,New Contract,The Fairmont Palm South Residences,The Fairmont Palm Residences,211,190000.0,2314.24,3.0,2,Community View / Garden View
2018-10-08,2019-10-07,Rental Contracts,Renewal,Golden Mile 05,Golden Mile,5303,122500.0,1797.57,2.0,3,Community View / Garden View
2018-10-08,2019-10-07,Rental Contracts,New Contract,Golden Mile 09,Golden Mile,9608,195000.0,3369.1,3.0,6,Community View / Garden View
2018-10-08,2019-10-07,Rental Contracts,New Contract,Garden Homes Frond C (Al Hilali),Al Ghaf,PJFRC055,495000.0,5343.95,5.0,,
2018-10-08,2019-10-07,Rental Contracts,Renewal,Tiara - Tanzanite,Tiara Residences,505,260000.0,2389.59,3.0,5,Sea View / Community View
2018-10-08,2019-10-07,Rental Contracts,New Contract,Tiara - Diamond,Tiara Residences,1203,145000.0,1291.67,1.0,12,Sea View / Community View
2018-09-23,2019-10-07,Rental Contracts,Renewal,Tiara - Sapphire,Tiara Residences,1002,220000.04,2391.95,3.0,10,Sea View / Community View
2018-10-08,2019-10-07,Rental Contracts,Renewal,Golden Mile 07,Golden Mile,7706,230000.0,4434.73,3.0,7,Community View / Garden View
2018-10-08,2019-10-07,Rental Contracts,Renewal,Golden Mile 06,Golden Mile,6306,105000.0,1291.67,1.0,3,Community View / Garden View
2018-10-07,2019-10-06,Rental Contracts,Renewal,The Fairmont Palm South Residences,The Fairmont Palm Residences,506,112500.0,1280.9,1.0,5,Community View / Garden View
2018-10-07,2019-10-06,Rental Contracts,Renewal,Tiara - Amber,Tiara Residences,405,242550.0,2264.94,3.0,4,Sea View / Community View
2018-10-07,2019-10-06,Rental Contracts,New Contract,Shoreline - Msalli,Al Msalli,712,120000.0,1593.06,2.0,7,Street View / Community View
2018-10-07,2019-10-06,Rental Contracts,New Contract,Shoreline - Tamr,,212,110000.0,1582.29,2.0,2,Sea View / Street View
2018-10-07,2019-10-06,Rental Contracts,Renewal,Marina Residences 6,Al Malak,1011,122500.0,1872.92,2.0,10,Sea View / Palm Jumeirah
2018-10-07,2019-10-06,Rental Contracts,Renewal,Oceana - Atlantic,Oceana,606,250000.0,1711.46,2.0,7,Sea View / Garden View
2018-10-07,2019-10-06,Rental Contracts,New Contract,Shoreline - Hatmi,Al Hatmi,209,105000.0,1140.97,1.0,2,Sea View / Beach View
2018-10-07,2019-10-06,Rental Contracts,New Contract,Marina Residences 6,Al Malak,TH03,200000.0,4089.74,2.0,LG,Sea View / Palm Jumeirah
2018-10-07,2019-10-06,Rental Contracts,New Contract,Shoreline - Nabat,Al Nabat,209,120000.0,1140.97,1.0,2,Sea View / Beach View
2018-10-07,2019-10-06,Rental Contracts,Renewal,Marina Residences 2,Al Nabat,107,210000.0,2734.03,3.0,1,Sea View / Palm Jumeirah
2018-10-07,2019-10-06,Rental Contracts,Renewal,Grandeur Residences Maurya,Marina Residences,C203,100000.0,1108.68,1.0,2,Sea View / Garden View
2018-10-07,2019-10-06,Rental Contracts,New Contract,Oceana - Atlantic,Oceana,PR03,165000.0,2443.41,2.0,B1,Sea View / Garden View
2018-10-07,2019-10-06,Rental Contracts,Renewal,Shoreline - Haseer,,205,157000.0,1550.0,2.0,2,Sea View / Beach View
2018-10-06,2019-10-05,Rental Contracts,Renewal,Grandeur Residences Maurya,Marina Residences,C209,105000.0,1119.45,1.0,2,Sea View / Garden View
