rent_type,date,start_date,end_date,community,property,property_type,unit,bedrooms,floor,primary_view,secondary_view,parking,balcony_area,size_sqf,land_size,annual_rent_aed
Renewed,2021-03-18T00:00:00,2021-02-12T00:00:00,2022-02-11T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3608,3 B/R,6,Community View,Garden View,Building 3-B3-103,342.29,3326.05,,155000.0
Renewed,2021-03-18T00:00:00,2021-04-01T00:00:00,2022-03-31T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2107,2 B/R,1,Community View,Garden View,Building 2-B3-65,334.65,1937.5,,80000.0
New,2021-03-18T00:00:00,2021-03-22T00:00:00,2022-03-21T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,907,1 B/R,9,Community View,Garden View,B2-99,140.68,1291.67,,90000.0
New,2021-03-18T00:00:00,2021-03-23T00:00:00,2022-03-24T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7104,1 B/R,1,Community View,Garden View,Building 7-B3-6,277.39,1410.18,,70000.0
New,2021-03-17T00:00:00,2021-03-17T00:00:00,2022-03-16T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2603,2 B/R,6,Community View,Garden View,Building 2-B3-83,170.07,1797.57,,88000.0
Renewed,2021-03-16T00:00:00,2021-03-16T00:00:00,2021-09-15T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1402,2 B/R,4,Community View,Garden View,Building 1-B3-93,173.84,1797.57,,100000.0
New,2021-03-16T00:00:00,2021-03-25T00:00:00,2022-03-24T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5310,2 B/R,3,Community View,Garden View,Building 5-B3-98,161.57,1794.34,,105000.0
New,2021-03-15T00:00:00,2021-03-01T00:00:00,2022-05-31T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2610,2 B/R,6,Community View,Garden View,Building 2-B3-101,161.57,1797.57,,125000.0
New,2021-03-15T00:00:00,2021-03-15T00:00:00,2022-03-14T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1504,1 B/R,5,Community View,Garden View,Building 1-B3-13,173.84,1302.43,,68000.0
Renewed,2021-03-13T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3509,2 B/R,5,Community View,Garden View,Building 3-B3-115,161.57,1797.57,,100000.0
Renewed,2021-03-13T00:00:00,2021-02-28T00:00:00,2022-02-27T00:00:00,Palm Jumeirah,Golden Mile 06,Residential,6603,2 B/R,6,Community View,Garden View,Building 6-B3-47,170.07,1797.57,,95000.0
Renewed,2021-03-13T00:00:00,2021-03-15T00:00:00,2022-03-14T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7506,1 B/R,5,Community View,Garden View,Building 7-B3-97,182.66,1291.67,,74000.0
New,2021-03-11T00:00:00,2021-03-11T00:00:00,2022-03-10T00:00:00,Palm Jumeirah,Golden Mile 06,Residential,G-603,3 B/R,G,Community View,Garden View,"Integrated (07, 08, 09)",140.36,5392.71,,160000.0
New,2021-03-11T00:00:00,2021-03-05T00:00:00,2022-03-04T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,203,1 B/R,2,Community View,Garden View,B2-22,203.87,1356.25,,82500.0
Renewed,2021-03-10T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7208,3 B/R,2,Community View,Garden View,Building 7-B3-25,342.29,3326.05,,195000.0
Renewed,2021-03-09T00:00:00,2021-02-24T00:00:00,2022-02-24T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9303,2 B/R,3,Community View,Garden View,Building 9-B3-10,170.07,1797.57,,102694.36
Renewed,2021-03-09T00:00:00,2021-02-22T00:00:00,2022-02-21T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3101,1 B/R,1,Community View,Garden View,Building 3-B3-48,173.84,1303.83,,70000.0
Renewed,2021-03-08T00:00:00,2021-03-05T00:00:00,2022-03-04T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10612,3 B/R,6,Community View,Garden View,"Building 10-B3-12, Building 10-B3-13",359.41,2411.11,,137000.0
New,2021-03-08T00:00:00,2021-04-01T00:00:00,2022-03-31T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10306,1 B/R,3,Community View,Garden View,Building 10-B3-80,182.66,1291.67,,65000.0
New,2021-03-07T00:00:00,2021-04-01T00:00:00,2022-03-31T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10401,1 B/R,4,Community View,Garden View,Building 10-B3-100,173.84,1304.58,,70000.0
Renewed,2021-03-07T00:00:00,2021-02-20T00:00:00,2022-02-19T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,904,1 B/R,9,Community View,Garden View,B2-12,183.85,1334.62,,85000.0
Renewed,2021-03-06T00:00:00,2021-03-07T00:00:00,2022-03-06T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8408,3 B/R,4,Community View,Garden View,Building 8-B3-110,342.29,3326.05,,175000.0
New,2021-03-05T00:00:00,2021-03-10T00:00:00,2022-03-09T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2507,2 B/R,5,Community View,Garden View,Building 2-B3-68,282.01,1886.8,,80000.0
Renewed,2021-03-04T00:00:00,2021-03-07T00:00:00,2022-03-06T00:00:00,Palm Jumeirah,Golden Mile 06,Residential,6207,2 B/R,2,Community View,Garden View,Building 6-B3-109,282.01,1883.68,,95000.0
Renewed,2021-03-04T00:00:00,2021-02-28T00:00:00,2022-02-27T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10104,1 B/R,1,Community View,Garden View,Building 10-B3-109,277.39,1410.18,,60000.0
Renewed,2021-03-04T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3506,1 B/R,5,Community View,Garden View,Building 3-B3-142,182.13,1288.22,,75000.0
Renewed,2021-03-02T00:00:00,2021-03-17T00:00:00,2022-03-16T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7411,2 B/R,4,Community View,Garden View,Building 7 B3-87,161.57,1794.34,,105000.0
Renewed,2021-03-02T00:00:00,2021-03-02T00:00:00,2022-03-01T00:00:00,Palm Jumeirah,Golden Mile 06,Residential,6108,3 B/R,1,Community View,Garden View,Building 6-B3-33,342.29,3328.63,,165000.0
Renewed,2021-03-01T00:00:00,2021-03-20T00:00:00,2022-03-19T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,911,3 B/R,9,Community View,Garden View,"G-62, 63",196.01,2174.31,,135000.0
New,2021-03-01T00:00:00,2021-03-05T00:00:00,2022-03-04T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,703,1 B/R,7,Community View,Garden View,B2-101,140.68,1291.67,,85000.0
New,2021-03-01T00:00:00,2021-03-20T00:00:00,2022-03-19T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,306,1 B/R,3,Community View,Garden View,B2-37,203.87,1344.84,,83000.0
New,2021-02-28T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10611,2 B/R,6,Community View,Garden View,Building 10-B3-86,171.47,1797.57,,96000.0
New,2021-02-27T00:00:00,2021-03-04T00:00:00,2022-03-03T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10109,2 B/R,1,Community View,Garden View,Building 10-B3-18,965.31,2594.1,,115000.0
New,2021-02-27T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,B101,3 B/R,B1,Community View,Garden View,(3 Integrated),920.85,5543.41,,150000.0
New,2021-02-25T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2411,2 B/R,4,Community View,Garden View,Building 2-B3-118,161.57,1797.57,,100000.0
New,2021-02-25T00:00:00,2021-02-01T00:00:00,2023-01-31T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3211,2 B/R,2,Community View,Garden View,Building 3-B3-120,161.57,1794.34,,70000.0
New,2021-02-25T00:00:00,2021-03-15T00:00:00,2022-03-14T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,816,2 B/R,8,Community View,Garden View,B1-120,196.01,1776.04,,110000.0
Renewed,2021-02-25T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9506,1 B/R,5,Community View,Garden View,Building 9-B3-22,182.66,1289.73,,70000.0
New,2021-02-24T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,616,2 B/R,6,Community View,Garden View,B1-118,196.01,1776.04,,110000.0
New,2021-02-24T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,401,2 B/R,4,Community View,Garden View,G-25,355.53,1915.97,,140000.0
Renewed,2021-02-24T00:00:00,2021-02-22T00:00:00,2022-03-21T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1410,2 B/R,4,Community View,Garden View,Building 1-B3-08,161.57,1794.34,,120000.0
New,2021-02-23T00:00:00,2021-02-27T00:00:00,2022-02-26T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8609,2 B/R,6,Community View,Garden View,Building 8-B3-120,167.49,1786.81,,100000.0
New,2021-02-23T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,315,2 B/R,3,Community View,Garden View,B2-58,523.34,2055.9,,110000.0
Renewed,2021-02-22T00:00:00,2021-02-25T00:00:00,2022-02-24T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2502,2 B/R,5,Community View,Garden View,Building 2-B3-125,173.84,1797.57,,85000.0
Renewed,2021-02-22T00:00:00,2021-02-20T00:00:00,2022-03-19T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5202,2 B/R,2,Community View,Garden View,Building 5-B3-124,173.84,1799.08,,83076.92
New,2021-02-21T00:00:00,2021-03-01T00:00:00,2022-02-28T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4311,2 B/R,3,Community View,Garden View,Building 4-B3-97,161.57,1797.57,,95000.0
Renewed,2021-02-21T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8103,2 B/R,1,Community View,Garden View,Building 8-B3-50,466.4,2098.96,,105000.0
New,2021-02-18T00:00:00,2021-02-18T00:00:00,2022-02-17T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2303,2 B/R,3,Community View,Garden View,Building 2-B3-60,170.07,1797.57,,90000.0
Renewed,2021-02-17T00:00:00,2021-02-20T00:00:00,2022-03-19T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1404,1 B/R,4,Community View,Garden View,Building 1-B3-104,173.84,1306.63,,78000.0
New,2021-02-17T00:00:00,2021-02-11T00:00:00,2022-02-25T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7103,2 B/R,1,Community View,Garden View,Building 7-B3-95,466.4,2098.96,,85000.0
New,2021-02-16T00:00:00,2021-02-21T00:00:00,2022-02-20T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,G807,1 B/R,G,Community View,Garden View,Attached (2),,1765.28,,65000.0
Renewed,2021-02-16T00:00:00,2021-02-15T00:00:00,2021-06-14T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4105,2 B/R,1,Community View,Garden View,Building 4-B3-69,368.56,2002.09,,90000.0
Renewed,2021-02-14T00:00:00,2021-02-08T00:00:00,2022-02-07T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8603,2 B/R,6,Community View,Garden View,Building 8-B3-71,160.49,1797.57,,100000.0
New,2021-02-13T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10101,1 B/R,1,Community View,Garden View,Building 10-B3-103,173.19,1302.43,,72000.0
New,2021-02-13T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Soho Palm,Residential,201,1 B/R,2,Community View,Garden View,B1-22,68.35,885.01,,100000.0
Renewed,2021-02-11T00:00:00,2021-02-15T00:00:00,2022-03-14T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,G-103,3 B/R,G,Community View,Garden View,"Integrated (09, 10)",82.88,3702.24,,170000.0
Renewed,2021-02-11T00:00:00,2021-02-10T00:00:00,2022-02-09T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7504,1 B/R,5,Community View,Garden View,Building 7-B3-02,172.98,1306.63,,72000.0
Renewed,2021-02-11T00:00:00,2021-01-09T00:00:00,2022-01-08T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9606,1 B/R,6,Community View,Garden View,Building 9-B3-21,182.23,1282.95,,75000.0
New,2021-02-09T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9505,2 B/R,5,Community View,Garden View,Building 9-B3-34,173.84,1808.34,,95000.0
Renewed,2021-02-09T00:00:00,2021-02-01T00:00:00,2022-01-30T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4402,2 B/R,4,Community View,Garden View,Building 4-B3-48,173.84,1797.57,,75202.16
Renewed,2021-02-07T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1412,3 B/R,4,Community View,Garden View,"Building 1-B3-43, Building 1-B3-44",339.82,2421.88,,130000.0
New,2021-02-06T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4510,2 B/R,5,Community View,Garden View,Building 4-B3-59,161.57,1797.57,,95000.0
New,2021-02-06T00:00:00,2021-02-10T00:00:00,2022-02-09T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3503,2 B/R,5,Community View,Garden View,Building 3-B3-39,170.07,1797.57,,90000.0
New,2021-02-04T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5504,1 B/R,5,Community View,Garden View,Building 5-B3-50,173.84,1302.43,,70000.0
New,2021-02-03T00:00:00,2021-02-06T00:00:00,2022-02-05T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8208,3 B/R,2,Community View,Garden View,Building 8-B3-125,342.29,3326.8,,150000.0
Renewed,2021-02-01T00:00:00,2021-03-05T00:00:00,2021-05-31T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2106,1 B/R,1,Community View,Garden View,Building 2-B3-78,182.13,1288.22,,75574.52
Renewed,2021-02-01T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 03,Residential,3511,2 B/R,5,Community View,Garden View,Building 3-B3-83,161.57,1797.57,,92500.0
New,2021-01-31T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,606,1 B/R,6,Community View,Garden View,B2-116,140.68,1280.9,,80000.0
Renewed,2021-01-30T00:00:00,2021-01-31T00:00:00,2022-01-30T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5604,1 B/R,6,Community View,Garden View,Building 5-B3-49,173.84,1302.43,,75000.0
Renewed,2021-01-30T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1210,2 B/R,2,Community View,Garden View,Building 1-B3-25,161.57,1797.57,,105000.0
Renewed,2021-01-30T00:00:00,2021-01-06T00:00:00,2022-01-05T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1301,1 B/R,3,Community View,Garden View,Building 1-B3-18,173.84,1302.43,,72000.0
New,2021-01-28T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7602,2 B/R,6,Community View,Garden View,Building 7-B3-58,173.84,1799.08,,95000.0
Renewed,2021-01-28T00:00:00,2021-02-15T00:00:00,2022-02-14T00:00:00,Palm Jumeirah,Golden Mile 06,Residential,6308,3 B/R,3,Community View,Garden View,Building 6-B3-70,342.29,3326.05,,170000.0
Renewed,2021-01-27T00:00:00,2021-01-24T00:00:00,2022-01-23T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10108,3 B/R,1,Community View,Garden View,Building 10-B3-46,342.08,3322.06,,165000.0
New,2021-01-26T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,308,1 B/R,3,Community View,Garden View,B2-86,203.87,1353.56,,80000.0
New,2021-01-26T00:00:00,2021-01-27T00:00:00,2022-01-26T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10608,3 B/R,6,Community View,Garden View,Building 10-B3-24,399.02,3358.34,,160000.0
New,2021-01-25T00:00:00,2021-01-30T00:00:00,2022-01-29T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2501,1 B/R,5,Community View,Garden View,Building 2-B3-30,173.84,1302.43,,68000.0
New,2021-01-24T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5106,1 B/R,1,Community View,Garden View,Building 5-B3-78,182.13,1291.67,,70000.0
New,2021-01-24T00:00:00,2021-01-24T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10201,1 B/R,2,Community View,Garden View,Building 10-B3-102,173.84,1304.58,,70000.0
New,2021-01-24T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,509,1 B/R,5,Community View,Garden View,B2-43,140.68,1291.67,,85000.0
New,2021-01-24T00:00:00,2021-02-14T00:00:00,2022-02-13T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2203,2 B/R,2,Community View,Garden View,Building 2-B3-80,170.07,1799.62,,85000.0
Renewed,2021-01-23T00:00:00,2021-01-07T00:00:00,2022-01-06T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7309,2 B/R,3,Community View,Garden View,Building 7-B3-29,157.69,1787.78,,104500.0
New,2021-01-20T00:00:00,2021-01-19T00:00:00,2022-01-18T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2206,1 B/R,2,Community View,Garden View,Building 2-B3-27,182.13,1288.22,,75000.0
New,2021-01-17T00:00:00,2021-01-18T00:00:00,2022-01-17T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9309,2 B/R,3,Community View,Garden View,Building 9-B3-77,157.69,1786.81,,100000.0
Renewed,2021-01-16T00:00:00,2021-01-02T00:00:00,2022-01-01T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4403,2 B/R,4,Community View,Garden View,Building 4-B3-71,170.07,1797.57,,107000.0
New,2021-01-16T00:00:00,2021-01-20T00:00:00,2022-02-18T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,913,2 B/R,9,Community View,Garden View,B2-60,196.01,1723.3,,85000.0
Renewed,2021-01-14T00:00:00,2021-03-27T00:00:00,2022-03-26T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,G-201,3 B/R,G,Community View,Garden View,"Integrated (12, 13)",140.36,3717.64,,150000.0
New,2021-01-14T00:00:00,2021-01-21T00:00:00,2022-01-20T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10410,2 B/R,4,Community View,Garden View,Building 10-B3-89,161.57,1797.57,,98000.0
Renewed,2021-01-13T00:00:00,2021-01-18T00:00:00,2022-01-19T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4101,1 B/R,1,Community View,Garden View,Building 4-B3-38,173.84,1302.43,,69625.67
New,2021-01-13T00:00:00,2021-01-18T00:00:00,2022-01-17T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4506,1 B/R,5,Community View,Garden View,Building 4-B3-76,182.13,1291.67,,84500.0
New,2021-01-12T00:00:00,2021-01-15T00:00:00,2022-01-14T00:00:00,Palm Jumeirah,Golden Mile 07,Residential,7502,2 B/R,5,Community View,Garden View,Building 7-B3-80,173.84,1797.57,,90000.0
New,2021-01-12T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4112,3 B/R,1,Community View,Garden View,Building 4-B3-115,564.57,2646.09,,130000.0
Renewed,2021-01-11T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4410,2 B/R,4,Community View,Garden View,"Building 4-B3-46, Building 4-B3-60",161.57,1797.57,,125000.0
New,2021-01-11T00:00:00,2021-01-11T00:00:00,2022-01-10T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,404,1 B/R,4,Community View,Garden View,B2-35,237.88,1388.54,,80000.0
New,2021-01-11T00:00:00,2021-02-10T00:00:00,2022-02-09T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,803,1 B/R,8,Community View,Garden View,B2-23,140.68,1291.67,,84000.0
Renewed,2021-01-11T00:00:00,2021-01-12T00:00:00,2022-01-11T00:00:00,Palm Jumeirah,Golden Mile 06,Residential,6701,PENTHOUSE,7,Community View,Garden View,"Building 6-B3-99, Building 6-B3-100",1573.57,4886.81,,205000.0
New,2021-01-10T00:00:00,2021-01-11T00:00:00,2022-01-10T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2212,3 B/R,2,Community View,Garden View,Building 2-B3-96,339.82,2421.88,,130000.0
New,2021-01-05T00:00:00,2021-01-11T00:00:00,2022-01-10T00:00:00,Palm Jumeirah,Golden Mile 04,Residential,4605,2 B/R,6,Community View,Garden View,Building 4-B3-64,173.84,1808.34,,85000.0
Renewed,2021-01-04T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 10,Residential,10509,2 B/R,5,Community View,Garden View,Building 10-B3-112,157.69,1786.81,,90000.0
New,2021-01-04T00:00:00,2021-01-05T00:00:00,2022-01-04T00:00:00,Palm Jumeirah,The Fairmont Palm North Residences,Residential,506,1 B/R,5,Community View,Garden View,B2-14,140.68,1280.58,,80000.0
Renewed,2021-01-04T00:00:00,2021-01-03T00:00:00,2021-07-02T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,1405,2 B/R,4,Community View,Garden View,Building 1-B3-91,173.84,1807.69,,114000.0
New,2021-01-03T00:00:00,2021-01-01T00:00:00,2021-12-31T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5304,1 B/R,3,Community View,Garden View,Building 5-B3-52,173.84,1302.43,,68000.0
New,2021-01-02T00:00:00,2021-01-02T00:00:00,2022-01-01T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8704,4 B/R,7,Community View,Garden View,"Building 8-B3-69, Building 8-B3-70",4355.5,10247.23,,260000.0
Renewed,2020-12-30T00:00:00,2021-01-01T00:00:00,2021-12-31T00:00:00,Palm Jumeirah,Golden Mile 08,Residential,8406,1 B/R,4,Community View,Garden View,Building 8-B3-16,182.66,1291.67,,70000.0
Renewed,2020-12-29T00:00:00,2021-02-01T00:00:00,2022-01-31T00:00:00,Palm Jumeirah,Golden Mile 01,Residential,G-105,3 B/R,G,Community View,Garden View,"Integrated (05, 06)",82.88,3720.11,,170000.0
New,2020-12-28T00:00:00,2021-01-15T00:00:00,2022-01-14T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9406,1 B/R,4,Community View,Garden View,Building 9-B3-26,182.66,1289.73,,70000.0
New,2020-12-24T00:00:00,2021-01-02T00:00:00,2022-01-01T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,305,1 B/R,3,Community View,Garden View,B2-106,237.88,1377.78,,75000.0
Renewed,2020-12-23T00:00:00,2021-01-01T00:00:00,2021-12-31T00:00:00,Palm Jumeirah,Golden Mile 05,Residential,5103,2 B/R,1,Community View,Garden View,Building 5-B3-84,467.15,2098.96,,95000.0
New,2020-12-21T00:00:00,2021-01-01T00:00:00,2021-12-31T00:00:00,Palm Jumeirah,The Fairmont Palm South Residences,Residential,213,2 B/R,2,Community View,Garden View,B2-74,196.01,1722.22,,84000.0
Renewed,2020-12-21T00:00:00,2021-01-20T00:00:00,2022-01-19T00:00:00,Palm Jumeirah,Golden Mile 09,Residential,9101,1 B/R,1,Community View,Garden View,Building 9-B3-20,173.19,1302.43,,70000.0
New,2020-12-20T00:00:00,2021-01-01T00:00:00,2021-12-31T00:00:00,Palm Jumeirah,Golden Mile 02,Residential,2509,2 B/R,5,Community View,Garden View,Building 2-B3-53,157.69,1786.81,,100000.0
